id,city,state,zip,date,community_policing_description,lat,lng,count
2275, NOVI, MI,48375,10/15/19,Public Relations,42.468959,-83.522221,1
2276, NOVI, MI,48375,10/15/19,Public Relations,42.468959,-83.522221,1
2277, NOVI, MI,48375,10/15/19,Public Relations,42.482392,-83.468976,1
2278, NOVI, MI,48375,10/15/19,Public Relations,42.483814,-83.474698,1
2279, NOVI, MI,48375,10/15/19,Public Relations,42.468959,-83.522221,1
2280, NOVI, MI,48375,10/15/19,Public Relations,42.482707,-83.498033,1
2281, NOVI, MI,48375,10/15/19,Public Relations,42.488284,-83.534312,1
2282, NOVI, MI,48375,10/15/19,Community Preparedness Check,42.475122,-83.448154,1
2283, NOVI, MI,48375,10/15/19,Public Relations,42.444532,-83.466231,1
2284, NOVI, MI,48375,10/15/19,Public Relations,42.468514,-83.439433,1
2285, NOVI, MI,48375,10/15/19,Public Relations,42.486626,-83.520422,1
2286, NOVI, MI,48375,10/15/19,Community Preparedness Check,42.465061,-83.461523,1
2287, NOVI, MI,48375,10/15/19,Community Preparedness Check,42.461427,-83.446007,1
2288, NOVI, MI,48375,10/15/19,Public Relations,42.468959,-83.522221,1
2289, NOVI, MI,48375,10/15/19,Public Relations,42.488863,-83.502099,1
2290, NOVI, MI,48375,10/15/19,Community Preparedness Check,42.521202,-83.469492,1
2291, NOVI, MI,48375,10/15/19,Public Relations,42.498279,-83.504803,1
2292, NOVI, MI,48375,10/15/19,Public Relations,42.468959,-83.522221,1
2293, NOVI, MI,48375,10/15/19,Community Preparedness Check,42.512892,-83.449649,1
2294, NOVI, MI,48375,10/15/19,Public Relations,42.479658,-83.475605,1
2295, NOVI, MI,48375,10/15/19,Community Preparedness Check,42.486569,-83.535075,1
2296, NOVI, MI,48375,10/15/19,Public Relations,42.447304,-83.434943,1
2297, NOVI, MI,48375,10/15/19,Community Preparedness Check,42.468959,-83.522221,1
2298, NOVI, MI,48375,10/15/19,Public Relations,42.460286,-83.46797,1
2299, NOVI, MI,48375,10/14/19,Public Relations,42.477223,-83.454587,1
2300, NOVI, MI,48375,10/14/19,Public Relations,42.468959,-83.522221,1
2301, NOVI, MI,48375,10/14/19,Community Preparedness Check,42.493133,-83.534663,1
2302, NOVI, MI,48375,10/14/19,Community Preparedness Check,42.473913,-83.497865,1
2303, NOVI, MI,48375,10/14/19,Public Relations,42.492585,-83.426366,1
2304, NOVI, MI,48375,10/14/19,Public Relations,42.493051,-83.521021,1
2305, NOVI, MI,48375,10/14/19,Public Relations,42.522968,-83.517014,1
2306, NOVI, MI,48375,10/14/19,Public Relations,42.491899,-83.471475,1
2307, NOVI, MI,48375,10/14/19,Public Relations,42.484915,-83.535195,1
2308, NOVI, MI,48375,10/14/19,Public Relations,42.484915,-83.535195,1
2309, NOVI, MI,48375,10/14/19,Public Relations,42.468959,-83.522221,1
2310, NOVI, MI,48375,10/14/19,Public Relations,42.508739,-83.476777,1
2311, NOVI, MI,48375,10/14/19,Public Relations,42.488863,-83.502099,1
2312, NOVI, MI,48375,10/14/19,Public Relations,42.468959,-83.522221,1
2313, NOVI, MI,48375,10/14/19,Public Relations,42.463211,-83.490985,1
2314, NOVI, MI,48375,10/13/19,Public Relations,42.525471,-83.492842,1
2315, NOVI, MI,48375,10/13/19,Public Relations,42.467024,-83.474197,1
2316, NOVI, MI,48375,10/13/19,Public Relations,42.468959,-83.522221,1
2317, NOVI, MI,48375,10/13/19,Public Relations,42.468959,-83.522221,1
2318, NOVI, MI,48375,10/13/19,Public Relations,42.468959,-83.522221,1
2319, NOVI, MI,48375,10/13/19,Public Relations,42.482083,-83.4715,1
2320, NOVI, MI,48375,10/13/19,Public Relations,42.490596,-83.479664,1
2321, NOVI, MI,48375,10/13/19,Public Relations,42.491899,-83.471475,1
2322, NOVI, MI,48375,10/13/19,Public Relations,42.44864,-83.43778,1
2323, NOVI, MI,48375,10/13/19,Public Relations,42.468959,-83.522221,1
2324, NOVI, MI,48375,10/13/19,Public Relations,42.491899,-83.471475,1
2325, NOVI, MI,48375,10/13/19,Public Relations,42.468959,-83.522221,1
2326, NOVI, MI,48375,10/13/19,Public Relations,42.491494,-83.487795,1
2327, NOVI, MI,48375,10/13/19,Public Relations,42.460286,-83.46797,1
2328, NOVI, MI,48375,10/13/19,Public Relations,42.468959,-83.522221,1
2329, NOVI, MI,48375,10/13/19,Community Preparedness Check,42.466032,-83.475875,1
2330, NOVI, MI,48375,10/13/19,Public Relations,42.472468,-83.474906,1
2331, NOVI, MI,48375,10/13/19,Public Relations,42.468959,-83.522221,1
2332, NOVI, MI,48375,10/13/19,Public Relations,42.468959,-83.522221,1
2333, NOVI, MI,48375,10/13/19,Public Relations,42.472468,-83.474906,1
2334, NOVI, MI,48375,10/13/19,Public Relations,42.493133,-83.534663,1
2335, NOVI, MI,48375,10/13/19,Public Relations,42.468959,-83.522221,1
2336, NOVI, MI,48375,10/13/19,Public Relations,42.468959,-83.522221,1
2337, NOVI, MI,48375,10/13/19,Public Relations,42.468959,-83.522221,1
2338, NOVI, MI,48375,10/12/19,Public Relations,42.443469,-83.437444,1
2339, NOVI, MI,48375,10/12/19,Public Relations,42.443062,-83.435775,1
2340, NOVI, MI,48375,10/12/19,Public Relations,42.44864,-83.43778,1
2341, NOVI, MI,48375,10/12/19,Public Relations,42.482091,-83.474305,1
2342, NOVI, MI,48375,10/12/19,Public Relations,42.444532,-83.466231,1
2343, NOVI, MI,48375,10/12/19,Public Relations,42.468959,-83.522221,1
2344, NOVI, MI,48375,10/12/19,Public Relations,42.468959,-83.522221,1
2345, NOVI, MI,48375,10/12/19,Public Relations,42.468959,-83.522221,1
2346, NOVI, MI,48375,10/12/19,Public Relations,42.483814,-83.474698,1
2347, NOVI, MI,48375,10/12/19,Public Relations,42.491899,-83.471475,1
2348, NOVI, MI,48375,10/12/19,Public Relations,42.491899,-83.471475,1
2349, NOVI, MI,48375,10/12/19,Public Relations,42.468959,-83.522221,1
2350, NOVI, MI,48375,10/12/19,Public Relations,42.481381,-83.476037,1
2351, NOVI, MI,48375,10/12/19,Public Relations,42.468959,-83.522221,1
2352, NOVI, MI,48375,10/12/19,Public Relations,42.468959,-83.522221,1
2353, NOVI, MI,48375,10/12/19,Public Relations,42.473913,-83.497865,1
2354, NOVI, MI,48375,10/12/19,Public Relations,42.468959,-83.522221,1
2355, NOVI, MI,48375,10/12/19,Public Relations,42.468959,-83.522221,1
2356, NOVI, MI,48375,10/12/19,Community Preparedness Check,42.473913,-83.497865,1
2357, NOVI, MI,48375,10/12/19,Public Relations,42.473913,-83.497865,1
2358, NOVI, MI,48375,10/12/19,Public Relations,42.482707,-83.498033,1
2359, NOVI, MI,48375,10/12/19,Public Relations,42.449782,-83.467187,1
2360, NOVI, MI,48375,10/12/19,Public Relations,42.468959,-83.522221,1
2361, NOVI, MI,48375,10/12/19,Public Relations,42.457135,-83.467742,1
2362, NOVI, MI,48375,10/12/19,Public Relations,42.444532,-83.466231,1
2363, NOVI, MI,48375,10/12/19,Public Relations,42.488863,-83.502099,1
2364, NOVI, MI,48375,10/12/19,Public Relations,42.468959,-83.522221,1
2365, NOVI, MI,48375,10/12/19,Public Relations,42.469377,-83.471474,1
2366, NOVI, MI,48375,10/12/19,Public Relations,42.443062,-83.435775,1
2367, NOVI, MI,48375,10/12/19,Public Relations,42.468959,-83.522221,1
2368, NOVI, MI,48375,10/11/19,Community Preparedness Check,42.466032,-83.475875,1
2369, NOVI, MI,48375,10/11/19,Public Relations,42.468959,-83.522221,1
2370, NOVI, MI,48375,10/11/19,Public Relations,42.512892,-83.449649,1
2371, NOVI, MI,48375,10/11/19,Public Relations,42.458782,-83.440735,1
2372, NOVI, MI,48375,10/11/19,Public Relations,42.468959,-83.522221,1
2373, NOVI, MI,48375,10/11/19,Public Relations,42.468959,-83.522221,1
2374, NOVI, MI,48375,10/11/19,Public Relations,42.483814,-83.474698,1
2375, NOVI, MI,48375,10/11/19,Public Relations,42.515338,-83.471217,1
2376, NOVI, MI,48375,10/11/19,Community Preparedness Check,42.468959,-83.522221,1
2377, NOVI, MI,48375,10/11/19,Public Relations,42.468959,-83.522221,1
2378, NOVI, MI,48375,10/11/19,Public Relations,42.468959,-83.522221,1
2379, NOVI, MI,48375,10/11/19,Community Preparedness Check,42.477373,-83.464742,1
2380, NOVI, MI,48375,10/11/19,Community Preparedness Check,42.442119,-83.472896,1
2381, NOVI, MI,48375,10/11/19,Community Preparedness Check,42.444532,-83.466231,1
2382, NOVI, MI,48375,10/11/19,Community Preparedness Check,42.468959,-83.522221,1
2383, NOVI, MI,48375,10/11/19,Public Relations,42.468959,-83.522221,1
2384, NOVI, MI,48375,10/11/19,Public Relations,42.468959,-83.522221,1
2385, NOVI, MI,48375,10/11/19,Community Preparedness Check,42.463211,-83.490985,1
2386, NOVI, MI,48375,10/10/19,Public Relations,42.503898,-83.443508,1
2387, NOVI, MI,48375,10/10/19,Public Relations,42.520552,-83.4961,1
2388, NOVI, MI,48375,10/10/19,Public Relations,42.512892,-83.449649,1
2389, NOVI, MI,48375,10/10/19,Public Relations,42.468959,-83.522221,1
2390, NOVI, MI,48375,10/10/19,Public Relations,42.488284,-83.534312,1
2391, NOVI, MI,48375,10/10/19,Public Relations,42.486626,-83.520422,1
2392, NOVI, MI,48375,10/10/19,Community Preparedness Check,42.465061,-83.461523,1
2393, NOVI, MI,48375,10/10/19,Community Preparedness Check,42.461427,-83.446007,1
2394, NOVI, MI,48375,10/10/19,Public Relations,42.523733,-83.513396,1
2395, NOVI, MI,48375,10/10/19,Community Preparedness Check,42.442119,-83.472896,1
2396, NOVI, MI,48375,10/10/19,Community Preparedness Check,42.444532,-83.466231,1
2397, NOVI, MI,48375,10/10/19,Community Preparedness Check,42.479326,-83.495504,1
2398, NOVI, MI,48375,10/10/19,Community Preparedness Check,42.483814,-83.474698,1
2399, NOVI, MI,48375,10/10/19,Public Relations,42.482083,-83.4715,1
2400, NOVI, MI,48375,10/10/19,Public Relations,42.478507,-83.475383,1
2401, NOVI, MI,48375,10/10/19,Community Preparedness Check,42.468959,-83.522221,1
2402, NOVI, MI,48375,10/9/19,Public Relations,42.468959,-83.522221,1
2403, NOVI, MI,48375,10/9/19,Public Relations,42.468959,-83.522221,1
2404, NOVI, MI,48375,10/9/19,Public Relations,42.514256,-83.461199,1
2405, NOVI, MI,48375,10/9/19,Public Relations,42.468959,-83.522221,1
2406, NOVI, MI,48375,10/9/19,Public Relations,42.523733,-83.513396,1
2407, NOVI, MI,48375,10/9/19,Public Relations,42.491348,-83.514615,1
2408, NOVI, MI,48375,10/9/19,Public Relations,42.512892,-83.449649,1
2409, NOVI, MI,48375,10/9/19,Public Relations,42.468959,-83.522221,1
2410, NOVI, MI,48375,10/9/19,Public Relations,42.471654,-83.469461,1
2411, NOVI, MI,48375,10/9/19,Public Relations,42.491282,-83.521353,1
2412, NOVI, MI,48375,10/9/19,Public Relations,42.509873,-83.466336,1
2413, NOVI, MI,48375,10/9/19,Public Relations,42.514256,-83.461199,1
2414, NOVI, MI,48375,10/9/19,Public Relations,42.491988,-83.480578,1
2415, NOVI, MI,48375,10/9/19,Public Relations,42.491899,-83.471475,1
2416, NOVI, MI,48375,10/9/19,Public Relations,42.488863,-83.502099,1
2417, NOVI, MI,48375,10/9/19,Public Relations,42.482707,-83.498033,1
2418, NOVI, MI,48375,10/9/19,Public Relations,42.468959,-83.522221,1
2419, NOVI, MI,48375,10/9/19,Public Relations,42.466458,-83.49223,1
2420, NOVI, MI,48375,10/9/19,Public Relations,42.468959,-83.522221,1
2421, NOVI, MI,48375,10/9/19,Public Relations,42.491899,-83.471475,1
2422, NOVI, MI,48375,10/9/19,Public Relations,42.483814,-83.474698,1
2423, NOVI, MI,48375,10/9/19,Public Relations,42.468959,-83.522221,1
2424, NOVI, MI,48375,10/9/19,Public Relations,42.468959,-83.522221,1
2425, NOVI, MI,48375,10/9/19,Public Relations,42.472468,-83.474906,1
2426, NOVI, MI,48375,10/9/19,Public Relations,42.468959,-83.522221,1
2427, NOVI, MI,48375,10/9/19,Public Relations,42.472468,-83.474906,1
2428, NOVI, MI,48375,10/9/19,Community Preparedness Check,42.465967,-83.474528,1
2429, NOVI, MI,48375,10/9/19,Public Relations,42.480495,-83.476002,1
2430, NOVI, MI,48375,10/9/19,Public Relations,42.468959,-83.522221,1
2431, NOVI, MI,48375,10/9/19,Public Relations,42.473913,-83.497865,1
2432, NOVI, MI,48375,10/9/19,Public Relations,42.492271,-83.475934,1
2433, NOVI, MI,48375,10/9/19,Public Relations,42.480495,-83.476002,1
2434, NOVI, MI,48375,10/8/19,Public Relations,42.450681,-83.504154,1
2435, NOVI, MI,48375,10/8/19,Community Preparedness Check,42.468959,-83.522221,1
2436, NOVI, MI,48375,10/8/19,Public Relations,42.468959,-83.522221,1
2437, NOVI, MI,48375,10/8/19,Public Relations,42.49097,-83.476249,1
2438, NOVI, MI,48375,10/8/19,Public Relations,42.480185,-83.469211,1
2439, NOVI, MI,48375,10/8/19,Public Relations,42.488863,-83.502099,1
2440, NOVI, MI,48375,10/8/19,Public Relations,42.468959,-83.522221,1
2441, NOVI, MI,48375,10/8/19,Public Relations,42.492812,-83.463784,1
2442, NOVI, MI,48375,10/8/19,Public Relations,42.491899,-83.471475,1
2443, NOVI, MI,48375,10/8/19,Public Relations,42.468959,-83.522221,1
2444, NOVI, MI,48375,10/8/19,Public Relations,42.512892,-83.449649,1
2445, NOVI, MI,48375,10/8/19,Public Relations,42.468959,-83.522221,1
2446, NOVI, MI,48375,10/8/19,Public Relations,42.512892,-83.449649,1
2447, NOVI, MI,48375,10/8/19,Public Relations,42.511415,-83.477982,1
2448, NOVI, MI,48375,10/8/19,Public Relations,42.483814,-83.474698,1
2449, NOVI, MI,48375,10/8/19,Public Relations,42.468959,-83.522221,1
2450, NOVI, MI,48375,10/8/19,Public Relations,42.468959,-83.522221,1
2451, NOVI, MI,48375,10/8/19,Public Relations,42.477373,-83.464742,1
2452, NOVI, MI,48375,10/8/19,Public Relations,42.4744,-83.514576,1
2453, NOVI, MI,48375,10/8/19,Public Relations,42.4744,-83.514576,1
2454, NOVI, MI,48375,10/8/19,Public Relations,42.468959,-83.522221,1
2455, NOVI, MI,48375,10/8/19,Public Relations,42.468959,-83.522221,1
2456, NOVI, MI,48375,10/8/19,Public Relations,42.444532,-83.466231,1
2457, NOVI, MI,48375,10/7/19,Public Relations,42.491988,-83.480578,1
2458, NOVI, MI,48375,10/7/19,Public Relations,42.47365,-83.467349,1
2459, NOVI, MI,48375,10/7/19,Public Relations,42.468959,-83.522221,1
2460, NOVI, MI,48375,10/7/19,Public Relations,42.488863,-83.502099,1
2461, NOVI, MI,48375,10/7/19,Public Relations,42.468959,-83.522221,1
2462, NOVI, MI,48375,10/7/19,Public Relations,42.468959,-83.522221,1
2463, NOVI, MI,48375,10/7/19,Public Relations,42.482083,-83.4715,1
2464, NOVI, MI,48375,10/7/19,Community Preparedness Check,42.493266,-83.528514,1
2465, NOVI, MI,48375,10/7/19,Public Relations,42.49097,-83.476249,1
2466, NOVI, MI,48375,10/7/19,Public Relations,42.468959,-83.522221,1
2467, NOVI, MI,48375,10/7/19,Public Relations,42.468959,-83.522221,1
2468, NOVI, MI,48375,10/7/19,Public Relations,42.468959,-83.522221,1
2469, NOVI, MI,48375,10/7/19,Public Relations,42.493759,-83.47675,1
2470, NOVI, MI,48375,10/7/19,Public Relations,42.490596,-83.479664,1
2471, NOVI, MI,48375,10/7/19,Public Relations,42.492812,-83.463784,1
2472, NOVI, MI,48375,10/7/19,Public Relations,42.512892,-83.449649,1
2473, NOVI, MI,48375,10/7/19,Public Relations,42.44864,-83.43778,1
2474, NOVI, MI,48375,10/7/19,Public Relations,42.472179,-83.530548,1
2475, NOVI, MI,48375,10/7/19,Public Relations,42.468959,-83.522221,1
2476, NOVI, MI,48375,10/7/19,Public Relations,42.491348,-83.514615,1
2477, NOVI, MI,48375,10/7/19,Community Preparedness Check,42.465061,-83.461523,1
2478, NOVI, MI,48375,10/7/19,Community Preparedness Check,42.461427,-83.446007,1
2479, NOVI, MI,48375,10/7/19,Public Relations,42.513226,-83.444024,1
2480, NOVI, MI,48375,10/7/19,Community Preparedness Check,42.521202,-83.469492,1
2481, NOVI, MI,48375,10/7/19,Public Relations,42.512824,-83.465899,1
2482, NOVI, MI,48375,10/7/19,Community Preparedness Check,42.477223,-83.454587,1
2483, NOVI, MI,48375,10/7/19,Public Relations,42.492789,-83.487852,1
2484, NOVI, MI,48375,10/7/19,Public Relations,42.523733,-83.513396,1
2485, NOVI, MI,48375,10/7/19,Community Preparedness Check,42.461427,-83.446007,1
2486, NOVI, MI,48375,10/6/19,Community Preparedness Check,42.443062,-83.435775,1
2487, NOVI, MI,48375,10/6/19,Public Relations,42.468959,-83.522221,1
2488, NOVI, MI,48375,10/6/19,Public Relations,42.453133,-83.471561,1
2489, NOVI, MI,48375,10/6/19,Public Relations,42.461707,-83.468821,1
2490, NOVI, MI,48375,10/6/19,Public Relations,42.468959,-83.522221,1
2491, NOVI, MI,48375,10/6/19,Public Relations,42.450652,-83.473234,1
2492, NOVI, MI,48375,10/6/19,Public Relations,42.468959,-83.522221,1
2493, NOVI, MI,48375,10/6/19,Public Relations,42.44864,-83.43778,1
2494, NOVI, MI,48375,10/6/19,Public Relations,42.514256,-83.461199,1
2495, NOVI, MI,48375,10/6/19,Public Relations,42.468959,-83.522221,1
2496, NOVI, MI,48375,10/6/19,Public Relations,42.491282,-83.521353,1
2497, NOVI, MI,48375,10/6/19,Public Relations,42.468959,-83.522221,1
2498, NOVI, MI,48375,10/6/19,Public Relations,42.524642,-83.469988,1
2499, NOVI, MI,48375,10/6/19,Public Relations,42.449782,-83.467187,1
2500, NOVI, MI,48375,10/6/19,Public Relations,42.491282,-83.521353,1
2501, NOVI, MI,48375,10/6/19,Community Preparedness Check,42.512892,-83.449649,1
2502, NOVI, MI,48375,10/6/19,Community Preparedness Check,42.468959,-83.522221,1
2503, NOVI, MI,48375,10/6/19,Public Relations,42.472549,-83.546864,1
2504, NOVI, MI,48375,10/6/19,Public Relations,42.468959,-83.522221,1
2505, NOVI, MI,48375,10/6/19,Community Preparedness Check,42.483814,-83.474698,1
2506, NOVI, MI,48375,10/6/19,Community Preparedness Check,42.508257,-83.454752,1
2507, NOVI, MI,48375,10/6/19,Public Relations,42.514256,-83.461199,1
2508, NOVI, MI,48375,10/6/19,Community Preparedness Check,42.450681,-83.504154,1
2509, NOVI, MI,48375,10/6/19,Community Preparedness Check,42.521202,-83.469492,1
2510, NOVI, MI,48375,10/6/19,Community Preparedness Check,42.444532,-83.466231,1
2511, NOVI, MI,48375,10/6/19,Public Relations,42.512824,-83.465899,1
2512, NOVI, MI,48375,10/6/19,Public Relations,42.523733,-83.513396,1
2513, NOVI, MI,48375,10/6/19,Community Preparedness Check,42.468959,-83.522221,1
2514, NOVI, MI,48375,10/6/19,Public Relations,42.522439,-83.49899,1
2515, NOVI, MI,48375,10/6/19,Public Relations,42.468959,-83.522221,1
2516, NOVI, MI,48375,10/6/19,Public Relations,42.468959,-83.522221,1
2517, NOVI, MI,48375,10/5/19,Community Preparedness Check,42.468959,-83.522221,1
2518, NOVI, MI,48375,10/5/19,Public Relations,42.468739,-83.47672,1
2519, NOVI, MI,48375,10/5/19,Public Relations,42.468959,-83.522221,1
2520, NOVI, MI,48375,10/5/19,Public Relations,42.468959,-83.522221,1
2521, NOVI, MI,48375,10/5/19,Public Relations,42.477223,-83.454587,1
2522, NOVI, MI,48375,10/5/19,Public Relations,42.492585,-83.426366,1
2523, NOVI, MI,48375,10/5/19,Public Relations,42.499689,-83.463525,1
2524, NOVI, MI,48375,10/5/19,Public Relations,42.491899,-83.471475,1
2525, NOVI, MI,48375,10/5/19,Community Preparedness Check,42.452214,-83.455154,1
2526, NOVI, MI,48375,10/5/19,Community Preparedness Check,42.468514,-83.439433,1
2527, NOVI, MI,48375,10/5/19,Community Preparedness Check,42.465061,-83.461523,1
2528, NOVI, MI,48375,10/5/19,Public Relations,42.513226,-83.444024,1
2529, NOVI, MI,48375,10/5/19,Public Relations,42.486626,-83.520422,1
2530, NOVI, MI,48375,10/5/19,Public Relations,42.468959,-83.522221,1
2531, NOVI, MI,48375,10/5/19,Public Relations,42.468959,-83.522221,1
2532, NOVI, MI,48375,10/5/19,Community Preparedness Check,42.512892,-83.449649,1
2533, NOVI, MI,48375,10/5/19,Community Preparedness Check,42.508257,-83.454752,1
2534, NOVI, MI,48375,10/5/19,Community Preparedness Check,42.473913,-83.497865,1
2535, NOVI, MI,48375,10/5/19,Community Preparedness Check,42.461427,-83.446007,1
2536, NOVI, MI,48375,10/4/19,Public Relations,42.468959,-83.522221,1
2537, NOVI, MI,48375,10/4/19,Public Relations,42.468959,-83.522221,1
2538, NOVI, MI,48375,10/4/19,Public Relations,42.509873,-83.466336,1
2539, NOVI, MI,48375,10/4/19,Public Relations,42.444532,-83.466231,1
2540, NOVI, MI,48375,10/4/19,Public Relations,42.468959,-83.522221,1
2541, NOVI, MI,48375,10/4/19,Public Relations,42.468959,-83.522221,1
2542, NOVI, MI,48375,10/4/19,Community Preparedness Check,42.468959,-83.522221,1
2543, NOVI, MI,48375,10/4/19,Public Relations,42.488863,-83.502099,1
2544, NOVI, MI,48375,10/4/19,Public Relations,42.468959,-83.522221,1
2545, NOVI, MI,48375,10/4/19,Community Preparedness Check,42.466032,-83.475875,1
2546, NOVI, MI,48375,10/4/19,Community Preparedness Check,42.468959,-83.522221,1
2547, NOVI, MI,48375,10/4/19,Public Relations,42.491899,-83.471475,1
2548, NOVI, MI,48375,10/4/19,Public Relations,42.482091,-83.474305,1
2549, NOVI, MI,48375,10/4/19,Community Preparedness Check,42.486569,-83.535075,1
2550, NOVI, MI,48375,10/4/19,Community Preparedness Check,42.468959,-83.522221,1
2551, NOVI, MI,48375,10/4/19,Community Preparedness Check,42.508257,-83.454752,1
2552, NOVI, MI,48375,10/4/19,Public Relations,42.442086,-83.434887,1
2553, NOVI, MI,48375,10/4/19,Public Relations,42.490596,-83.479664,1
2554, NOVI, MI,48375,10/4/19,Public Relations,42.509539,-83.467606,1
2555, NOVI, MI,48375,10/4/19,Public Relations,42.468959,-83.522221,1
2556, NOVI, MI,48375,10/4/19,Public Relations,42.443062,-83.435775,1
2557, NOVI, MI,48375,10/4/19,Public Relations,42.516729,-83.447827,1
2558, NOVI, MI,48375,10/4/19,Public Relations,42.48073,-83.454373,1
2559, NOVI, MI,48375,10/4/19,Community Preparedness Check,42.512892,-83.449649,1
2560, NOVI, MI,48375,10/4/19,Community Preparedness Check,42.468959,-83.522221,1
2561, NOVI, MI,48375,10/4/19,Public Relations,42.468959,-83.522221,1
2562, NOVI, MI,48375,10/4/19,Public Relations,42.468959,-83.522221,1
2563, NOVI, MI,48375,10/4/19,Community Preparedness Check,42.463211,-83.490985,1
2564, NOVI, MI,48375,10/4/19,Public Relations,42.491899,-83.471475,1
2565, NOVI, MI,48375,10/4/19,Public Relations,42.483814,-83.474698,1
2566, NOVI, MI,48375,10/3/19,Public Relations,42.467024,-83.474197,1
2567, NOVI, MI,48375,10/3/19,Public Relations,42.468959,-83.522221,1
2568, NOVI, MI,48375,10/3/19,Public Relations,42.468959,-83.522221,1
2569, NOVI, MI,48375,10/3/19,Public Relations,42.481825,-83.476491,1
2570, NOVI, MI,48375,10/3/19,Public Relations,42.468959,-83.522221,1
2571, NOVI, MI,48375,10/3/19,Community Preparedness Check,42.463211,-83.490985,1
2572, NOVI, MI,48375,10/3/19,Public Relations,42.505329,-83.454491,1
2573, NOVI, MI,48375,10/3/19,Public Relations,42.491899,-83.471475,1
2574, NOVI, MI,48375,10/3/19,Public Relations,42.512892,-83.449649,1
2575, NOVI, MI,48375,10/3/19,Public Relations,42.479658,-83.475605,1
2576, NOVI, MI,48375,10/3/19,Public Relations,42.488863,-83.502099,1
2577, NOVI, MI,48375,10/3/19,Public Relations,42.515338,-83.471217,1
2578, NOVI, MI,48375,10/3/19,Public Relations,42.509067,-83.463226,1
2579, NOVI, MI,48375,10/3/19,Public Relations,42.508859,-83.461492,1
2580, NOVI, MI,48375,10/3/19,Public Relations,42.523733,-83.513396,1
2581, NOVI, MI,48375,10/3/19,Community Preparedness Check,42.512892,-83.449649,1
2582, NOVI, MI,48375,10/3/19,Community Preparedness Check,42.450681,-83.504154,1
2583, NOVI, MI,48375,10/3/19,Public Relations,42.472468,-83.474906,1
2584, NOVI, MI,48375,10/3/19,Public Relations,42.481488,-83.44409,1
2585, NOVI, MI,48375,10/3/19,Public Relations,42.484915,-83.535195,1
2586, NOVI, MI,48375,10/3/19,Public Relations,42.468959,-83.522221,1
2587, NOVI, MI,48375,10/3/19,Public Relations,42.467024,-83.474197,1
2588, NOVI, MI,48375,10/3/19,Public Relations,42.488052,-83.438456,1
2589, NOVI, MI,48375,10/3/19,Community Preparedness Check,42.47843,-83.495453,1
2590, NOVI, MI,48375,10/3/19,Community Preparedness Check,42.521202,-83.469492,1
2591, NOVI, MI,48375,10/3/19,Public Relations,42.479658,-83.475605,1
2592, NOVI, MI,48375,10/3/19,Public Relations,42.488863,-83.502099,1
2593, NOVI, MI,48375,10/2/19,Community Preparedness Check,42.468959,-83.522221,1
2594, NOVI, MI,48375,10/2/19,Public Relations,42.468959,-83.522221,1
2595, NOVI, MI,48375,10/2/19,Public Relations,42.479651,-83.44239,1
2596, NOVI, MI,48375,10/2/19,Community Preparedness Check,42.508257,-83.454752,1
2597, NOVI, MI,48375,10/2/19,Public Relations,42.444532,-83.466231,1
2598, NOVI, MI,48375,10/2/19,Public Relations,42.473913,-83.497865,1
2599, NOVI, MI,48375,10/2/19,Community Preparedness Check,42.450681,-83.504154,1
2600, NOVI, MI,48375,10/2/19,Public Relations,42.444532,-83.466231,1
2601, NOVI, MI,48375,10/2/19,Public Relations,42.468959,-83.522221,1
2602, NOVI, MI,48375,10/2/19,Community Preparedness Check,42.461427,-83.446007,1
2603, NOVI, MI,48375,10/2/19,Community Preparedness Check,42.465061,-83.461523,1
2604, NOVI, MI,48375,10/2/19,Community Preparedness Check,42.508257,-83.454752,1
2605, NOVI, MI,48375,10/2/19,Public Relations,42.512824,-83.465899,1
2606, NOVI, MI,48375,10/2/19,Public Relations,42.514256,-83.461199,1
2607, NOVI, MI,48375,10/2/19,Public Relations,42.468959,-83.522221,1
2608, NOVI, MI,48375,10/2/19,Public Relations,42.468959,-83.522221,1
2609, NOVI, MI,48375,10/2/19,Community Preparedness Check,42.481261,-83.516392,1
2610, NOVI, MI,48375,10/2/19,Public Relations,42.483814,-83.474698,1
2611, NOVI, MI,48375,10/2/19,Community Preparedness Check,42.476463,-83.497671,1
2612, NOVI, MI,48375,10/1/19,Public Relations,42.492585,-83.426366,1
2613, NOVI, MI,48375,10/1/19,Public Relations,42.488284,-83.534312,1
2614, NOVI, MI,48375,10/1/19,Public Relations,42.522968,-83.517014,1
2615, NOVI, MI,48375,10/1/19,Public Relations,42.491282,-83.521353,1
2616, NOVI, MI,48375,10/1/19,Public Relations,42.468959,-83.522221,1
2617, NOVI, MI,48375,10/1/19,Public Relations,42.511415,-83.477982,1
2618, NOVI, MI,48375,10/1/19,Public Relations,42.509873,-83.466336,1
2619, NOVI, MI,48375,10/1/19,Public Relations,42.512892,-83.449649,1
2620, NOVI, MI,48375,10/1/19,Public Relations,42.466458,-83.49223,1
2621, NOVI, MI,48375,10/1/19,Public Relations,42.468959,-83.522221,1
2622, NOVI, MI,48375,10/1/19,Public Relations,42.491899,-83.471475,1
2623, NOVI, MI,48375,10/1/19,Public Relations,42.503196,-83.473024,1
2624, NOVI, MI,48375,10/1/19,Public Relations,42.511415,-83.477982,1
